price sqFt year doorMan min_from_sub
864.54 565.58 1981 1 4 
864.56 565.65 1981 1 4 
864.79 565.70 1981 1 4 
864.82 565.71 1981 1 4 
864.86 565.76 1981 1 4 
864.91 565.90 1981 1 4 
864.94 565.94 1981 1 4 
864.97 565.94 1981 1 4 
865.07 566.01 1981 1 4 
865.12 566.06 1981 1 4 
865.22 566.12 1981 1 4 
865.34 566.25 1981 1 4 
865.46 566.35 1981 1 4 
865.47 566.39 1981 1 4 
865.63 566.39 1981 1 4 
865.73 566.43 1981 1 4 
865.80 566.48 1981 1 4 
865.84 566.67 1981 1 4 
865.90 566.77 1981 1 4 
865.92 566.90 1981 1 4 
866.18 566.90 1981 1 4 
866.22 567.05 1981 1 4 
866.25 567.12 1981 1 4 
866.27 567.14 1981 1 4 
866.29 567.20 1981 1 4 
866.48 567.21 1981 1 4 
866.49 567.23 1981 1 4 
866.59 567.36 1981 1 4 
866.65 567.44 1981 1 4 
866.65 567.54 1981 1 4 
866.67 567.61 1981 1 4 
866.73 567.66 1981 1 4 
866.78 567.71 1981 1 4 
866.89 567.77 1981 1 4 
866.91 567.82 1981 1 4 
866.91 567.84 1981 1 4 
866.92 567.86 1981 1 4 
866.94 567.93 1981 1 4 
866.98 567.95 1981 1 4 
867.02 568.04 1981 1 4 
867.03 568.12 1981 1 4 
867.04 568.13 1981 1 4 
867.12 568.18 1981 1 4 
867.38 568.19 1981 1 4 
867.40 568.23 1981 1 4 
867.41 568.26 1981 1 4 
867.43 568.27 1981 1 4 
867.54 568.29 1981 1 4 
867.57 568.34 1981 1 4 
867.60 568.34 1981 1 4 
867.62 568.48 1981 1 4 
867.63 568.55 1981 1 4 
867.63 568.56 1981 1 4 
867.76 568.59 1981 1 4 
867.83 568.79 1981 1 4 
867.83 568.85 1981 1 4 
867.92 568.94 1981 1 4 
867.98 568.96 1981 1 4 
867.99 568.97 1981 1 4 
868.01 569.00 1981 1 4 
868.02 569.03 1981 1 4 
868.03 569.17 1981 1 4 
868.09 569.18 1981 1 4 
868.16 569.40 1981 1 4 
868.17 569.44 1981 1 4 
868.63 569.53 1981 1 4 
868.64 569.57 1981 1 4 
868.87 569.63 1981 1 4 
868.87 569.65 1981 1 4 
868.92 569.80 1981 1 4 
868.93 569.92 1981 1 4 
868.94 569.95 1981 1 4 
869.01 570.00 1981 1 4 
869.05 570.01 1981 1 4 
869.06 570.09 1981 1 4 
869.11 570.21 1981 1 4 
869.28 570.23 1981 1 4 
869.31 570.31 1981 1 4 
869.33 570.33 1981 1 4 
869.38 570.42 1981 1 4 
869.38 570.42 1981 1 4 
869.46 570.44 1981 1 4 
869.47 570.47 1981 1 4 
869.67 570.52 1981 1 4 
869.90 570.69 1981 1 4 
869.92 570.81 1981 1 4 
870.02 570.92 1981 1 4 
870.10 570.94 1981 1 4 
870.22 570.99 1981 1 4 
870.22 571.04 1981 1 4 
870.30 571.16 1981 1 4 
870.38 571.21 1981 1 4 
870.44 571.26 1981 1 4 
870.46 571.26 1981 1 4 
870.50 571.48 1981 1 4 
870.52 571.48 1981 1 4 
870.56 571.49 1981 1 4 
870.57 571.64 1981 1 4 
870.63 571.70 1981 1 4 
870.68 571.74 1981 1 4 
870.69 571.75 1981 1 4 
870.74 571.87 1981 1 4 
871.03 571.96 1981 1 4 
871.09 571.99 1981 1 4 
871.14 572.12 1981 1 4 
871.15 572.20 1981 1 4 
871.18 572.26 1981 1 4 
871.22 572.30 1981 1 4 
871.23 572.36 1981 1 4 
871.24 572.38 1981 1 4 
871.24 572.40 1981 1 4 
871.25 572.41 1981 1 4 
871.34 572.45 1981 1 4 
871.36 572.55 1981 1 4 
871.42 572.77 1981 1 4 
871.49 572.80 1981 1 4 
871.49 572.86 1981 1 4 
871.54 572.89 1981 1 4 
871.55 572.93 1981 1 4 
871.63 572.93 1981 1 4 
871.71 572.96 1981 1 4 
871.78 573.01 1981 1 4 
871.91 573.08 1981 1 4 
871.95 573.14 1981 1 4 
871.96 573.18 1981 1 4 
872.00 573.19 1981 1 4 
872.04 573.32 1981 1 4 
872.08 573.46 1981 1 4 
872.11 573.65 1981 1 4 
872.17 573.66 1981 1 4 
872.32 573.91 1981 1 4 
872.37 573.95 1981 1 4 
872.39 574.02 1981 1 4 
872.45 574.10 1981 1 4 
872.56 574.11 1981 1 4 
872.67 574.17 1981 1 4 
872.68 574.20 1981 1 4 
872.82 574.29 1981 1 4 
872.89 574.31 1981 1 4 
873.01 574.35 1981 1 4 
873.02 574.38 1981 1 4 
873.09 574.44 1981 1 4 
873.16 574.47 1981 1 4 
873.17 574.49 1981 1 4 
873.21 574.51 1981 1 4 
873.25 574.85 1981 1 4 
873.27 574.87 1981 1 4 
873.27 574.87 1981 1 4 
873.28 574.88 1981 1 4 
873.32 574.93 1981 1 4 
873.34 574.95 1981 1 4 
873.47 574.99 1981 1 4 
873.49 574.99 1981 1 4 
873.65 575.06 1981 1 4 
873.66 575.07 1981 1 4 
873.81 575.14 1981 1 4 
873.87 575.24 1981 1 4 
874.11 575.25 1981 1 4 
874.13 575.28 1981 1 4 
874.14 575.35 1981 1 4 
874.18 575.42 1981 1 4 
874.21 575.48 1981 1 4 
874.21 575.53 1981 1 4 
874.33 575.56 1981 1 4 
874.44 575.73 1981 1 4 
874.57 575.76 1981 1 4 
874.64 575.82 1981 1 4 
874.66 575.85 1981 1 4 
874.69 576.02 1981 1 4 
874.72 576.02 1981 1 4 
874.87 576.02 1981 1 4 
874.89 576.08 1981 1 4 
874.94 576.19 1981 1 4 
875.00 576.20 1981 1 4 
875.15 576.30 1981 1 4 
875.17 576.31 1981 1 4 
875.22 576.35 1981 1 4 
875.31 576.67 1981 1 4 
875.33 576.75 1981 1 4 
875.36 576.80 1981 1 4 
875.39 576.93 1981 1 4 
875.46 576.94 1981 1 4 
875.65 576.94 1981 1 4 
875.70 576.96 1981 1 4 
875.71 577.02 1981 1 4 
875.73 577.07 1981 1 4 
875.76 577.12 1981 1 4 
875.78 577.20 1981 1 4 
875.80 577.26 1981 1 4 
875.81 577.38 1981 1 4 
875.83 577.43 1981 1 4 
875.86 577.44 1981 1 4 
875.87 577.50 1981 1 4 
875.97 577.54 1981 1 4 
876.10 577.59 1981 1 4 
876.14 577.61 1981 1 4 
876.25 577.61 1981 1 4 
876.25 577.64 1981 1 4 
876.30 577.65 1981 1 4 
876.31 577.74 1981 1 4 
876.35 577.74 1981 1 4 
876.45 577.83 1981 1 4 
876.50 577.85 1981 1 4 
876.54 577.87 1981 1 4 
876.55 577.89 1981 1 4 
876.62 577.95 1981 1 4 
876.65 578.06 1981 1 4 
876.69 578.08 1981 1 4 
876.72 578.14 1981 1 4 
876.75 578.16 1981 1 4 
876.82 578.24 1981 1 4 
876.82 578.28 1981 1 4 
876.83 578.28 1981 1 4 
876.91 578.32 1981 1 4 
876.91 578.32 1981 1 4 
876.93 578.77 1981 1 4 
877.05 578.78 1981 1 4 
877.11 578.85 1981 1 4 
877.17 578.96 1981 1 4 
877.23 578.97 1981 1 4 
877.24 579.02 1981 1 4 
877.26 579.03 1981 1 4 
877.43 579.08 1981 1 4 
877.45 579.11 1981 1 4 
877.46 579.12 1981 1 4 
877.52 579.19 1981 1 4 
877.53 579.25 1981 1 4 
877.55 579.34 1982 1 4 
877.56 579.35 1982 1 4 
877.59 579.38 1982 1 4 
877.62 579.41 1982 1 4 
877.62 579.50 1982 1 4 
877.65 579.65 1982 1 4 
877.67 579.66 1982 1 4 
877.69 579.67 1982 1 4 
877.80 579.67 1982 1 4 
877.90 579.68 1982 1 4 
877.96 579.74 1982 1 4 
878.03 579.77 1982 1 4 
878.30 579.81 1982 1 4 
878.46 579.82 1982 1 4 
878.50 579.91 1982 1 4 
878.63 579.93 1982 1 4 
878.63 579.96 1982 1 4 
878.66 579.97 1982 1 4 
878.76 579.98 1982 1 4 
878.77 580.02 1982 1 4 
878.79 580.11 1982 1 4 
878.83 580.17 1982 1 4 
878.88 580.24 1982 1 4 
878.89 580.28 1982 1 4 
878.91 580.28 1982 1 4 
878.97 580.29 1982 1 4 
879.09 580.41 1982 1 4 
879.16 580.44 1982 1 4 
879.34 580.49 1982 1 4 
879.43 580.52 1982 1 4 
879.44 580.54 1982 1 4 
879.49 580.58 1982 1 4 
879.49 580.59 1982 1 4 
879.50 580.65 1982 1 4 
879.51 580.67 1982 1 4 
879.56 580.69 1982 1 4 
879.61 580.69 1982 1 4 
879.63 580.73 1982 1 4 
879.72 580.79 1982 1 4 
879.74 580.80 1982 1 4 
879.76 580.81 1982 1 4 
879.77 580.86 1982 1 4 
879.80 581.00 1982 1 4 
879.82 581.18 1982 1 4 
879.85 581.27 1982 1 4 
879.93 581.27 1982 1 4 
879.93 581.32 1982 1 4 
880.00 581.37 1982 1 4 
880.00 581.39 1982 1 4 
880.02 581.40 1982 1 4 
880.03 581.44 1982 1 4 
880.04 581.45 1982 1 4 
880.11 581.49 1982 1 4 
880.13 581.50 1982 1 4 
880.14 581.58 1982 1 4 
880.14 581.60 1982 1 4 
880.21 581.60 1982 1 4 
880.24 581.71 1982 1 4 
880.26 581.72 1982 1 4 
880.42 581.74 1982 1 5 
880.43 581.76 1982 1 5 
880.47 581.78 1982 1 5 
880.48 581.96 1982 1 5 
880.50 581.97 1982 1 5 
880.55 582.00 1982 1 5 
880.57 582.04 1982 1 5 
880.64 582.12 1982 1 5 
880.68 582.13 1982 1 5 
880.71 582.16 1982 1 5 
880.72 582.18 1982 1 5 
880.74 582.23 1982 1 5 
880.76 582.26 1982 1 5 
880.86 582.27 1982 1 5 
880.91 582.32 1982 1 5 
881.25 582.34 1982 1 5 
881.35 582.48 1982 1 5 
881.42 582.54 1982 1 5 
881.47 582.55 1982 1 5 
881.54 582.60 1982 1 5 
881.55 582.61 1982 1 5 
881.56 582.74 1982 1 5 
881.57 582.85 1982 1 5 
881.63 582.91 1982 1 5 
881.77 582.95 1982 1 5 
881.80 583.00 1982 1 5 
881.88 583.01 1982 1 5 
882.03 583.03 1982 1 5 
882.05 583.05 1982 1 5 
882.11 583.05 1982 1 5 
882.19 583.13 1982 1 5 
882.19 583.15 1982 1 5 
882.31 583.17 1982 1 5 
882.35 583.26 1982 1 5 
882.37 583.27 1982 1 5 
882.38 583.28 1982 1 5 
882.43 583.43 1982 1 5 
882.48 583.48 1982 1 5 
882.54 583.55 1982 1 5 
882.57 583.61 1982 1 5 
882.65 583.64 1982 1 5 
882.67 583.65 1982 1 5 
882.67 583.70 1982 1 5 
882.86 583.75 1982 1 5 
882.94 583.84 1982 1 5 
883.04 583.86 1982 1 5 
883.07 583.88 1982 1 5 
883.07 583.89 1982 1 5 
883.07 583.92 1982 1 5 
883.17 583.96 1982 1 5 
883.24 584.00 1982 1 5 
883.25 584.00 1982 1 5 
883.25 584.00 1982 1 5 
883.42 584.05 1982 1 5 
883.44 584.05 1982 1 5 
883.46 584.12 1982 1 5 
883.50 584.14 1982 1 5 
883.54 584.17 1982 1 5 
883.65 584.19 1982 1 5 
883.69 584.21 1982 1 5 
883.69 584.27 1982 1 5 
883.71 584.27 1982 1 5 
883.74 584.30 1982 1 5 
883.89 584.38 1982 1 5 
883.92 584.38 1982 1 5 
884.01 584.45 1982 1 5 
884.02 584.49 1982 1 5 
884.15 584.51 1982 1 5 
884.18 584.51 1982 1 5 
884.19 584.52 1982 1 5 
884.21 584.54 1982 1 5 
884.25 584.55 1982 1 5 
884.28 584.64 1982 1 5 
884.44 584.68 1982 1 5 
884.46 584.74 1982 1 5 
884.46 584.79 1982 1 5 
884.50 584.83 1982 1 5 
884.63 584.98 1982 1 5 
884.70 585.05 1982 1 5 
884.76 585.11 1982 1 5 
884.81 585.17 1982 1 5 
884.82 585.17 1982 1 5 
884.85 585.18 1982 1 5 
884.86 585.20 1982 1 5 
884.96 585.22 1982 1 5 
884.99 585.23 1982 1 5 
884.99 585.29 1982 1 5 
885.07 585.40 1982 1 5 
885.09 585.44 1982 1 5 
885.12 585.51 1982 1 5 
885.13 585.58 1982 1 5 
885.15 585.58 1982 1 5 
885.17 585.58 1982 1 5 
885.19 585.60 1982 1 5 
885.21 585.61 1982 1 5 
885.21 585.65 1982 1 5 
885.26 585.73 1982 1 5 
885.29 585.75 1982 1 5 
885.36 585.77 1982 1 5 
885.38 585.88 1982 1 5 
885.38 585.91 1982 1 5 
885.39 585.93 1982 1 5 
885.39 585.95 1982 1 5 
885.40 585.98 1982 1 5 
885.51 585.98 1982 1 5 
885.54 586.18 1982 1 5 
885.60 586.19 1982 1 5 
885.73 586.23 1982 1 5 
885.78 586.25 1982 1 5 
885.82 586.30 1982 1 5 
885.85 586.32 1982 1 5 
885.85 586.32 1982 1 5 
885.85 586.33 1982 1 5 
885.91 586.37 1982 1 5 
885.92 586.41 1982 1 5 
885.94 586.45 1982 1 5 
885.97 586.45 1982 1 5 
886.10 586.59 1982 1 5 
886.11 586.59 1982 1 5 
886.13 586.72 1982 1 5 
886.13 586.82 1982 1 5 
886.14 586.83 1982 1 5 
886.14 586.87 1982 1 5 
886.15 586.97 1982 1 5 
886.16 587.00 1982 1 5 
886.17 587.12 1982 1 5 
886.23 587.16 1982 1 5 
886.47 587.16 1982 1 5 
886.54 587.19 1982 1 5 
886.65 587.26 1982 1 5 
886.69 587.29 1982 1 5 
886.72 587.35 1982 1 5 
886.88 587.51 1982 1 5 
886.88 587.53 1982 1 5 
886.93 587.56 1982 1 5 
887.06 587.59 1982 1 5 
887.08 587.68 1982 1 5 
887.08 587.71 1982 1 5 
887.09 587.75 1982 1 5 
887.09 587.79 1982 1 5 
887.16 587.79 1982 1 5 
887.19 587.84 1982 1 5 
887.23 587.90 1982 1 5 
887.28 587.90 1982 1 5 
887.31 588.01 1982 1 5 
887.32 588.07 1982 1 5 
887.34 588.07 1982 1 5 
887.37 588.14 1982 1 5 
887.40 588.17 1982 1 5 
887.42 588.20 1982 1 5 
887.45 588.23 1982 1 5 
887.50 588.30 1982 1 5 
887.52 588.30 1982 1 5 
887.56 588.33 1982 1 5 
887.59 588.35 1982 1 5 
887.63 588.37 1982 1 5 
887.66 588.45 1982 1 5 
887.69 588.49 1982 1 5 
887.79 588.50 1982 1 5 
887.81 588.52 1982 1 5 
887.83 588.53 1982 1 5 
887.88 588.53 1982 1 5 
887.95 588.58 1982 1 5 
887.96 588.58 1982 1 5 
888.02 588.65 1982 1 5 
888.17 588.68 1982 1 5 
888.22 588.78 1982 1 5 
888.25 588.80 1982 1 5 
888.27 588.83 1982 1 5 
888.28 588.84 1982 1 5 
888.37 588.89 1982 1 5 
888.47 588.90 1982 1 5 
888.50 588.91 1982 1 5 
888.51 588.97 1982 1 5 
888.53 588.99 1982 1 5 
888.56 589.13 1982 1 5 
888.58 589.15 1982 1 5 
888.61 589.17 1982 1 5 
888.63 589.18 1982 1 5 
888.67 589.30 1982 1 5 
888.73 589.50 1982 1 5 
888.73 589.52 1982 1 5 
888.80 589.59 1982 1 5 
888.85 589.61 1982 1 5 
889.02 589.63 1982 1 5 
889.07 589.71 1982 1 5 
889.14 589.72 1982 1 5 
889.27 589.73 1982 1 5 
889.28 589.77 1982 1 5 
889.39 589.77 1982 1 5 
889.39 589.86 1982 1 5 
889.41 589.98 1982 1 5 
889.43 590.02 1982 1 5 
889.49 590.04 1982 1 5 
889.56 590.09 1982 1 5 
889.59 590.12 1982 1 5 
889.66 590.14 1982 1 5 
889.74 590.14 1982 1 5 
889.84 590.18 1982 1 5 
890.01 590.19 1982 1 5 
890.01 590.23 1982 1 5 
890.05 590.36 1982 1 5 
890.11 590.40 1982 1 5 
890.15 590.45 1982 1 5 
890.21 590.46 1982 1 5 
890.25 590.48 1982 1 5 
890.29 590.64 1982 1 5 
890.32 590.83 1982 1 5 
890.38 590.90 1982 1 5 
890.45 590.91 1982 1 5 
890.50 590.95 1982 1 5 
890.51 591.08 1982 1 5 
890.53 591.16 1982 1 5 
890.63 591.16 1982 1 5 
890.63 591.17 1982 1 5 
890.65 591.22 1982 1 5 
890.65 591.25 1982 1 5 
890.65 591.27 1982 1 5 
890.67 591.30 1982 1 5 
890.68 591.57 1982 1 5 
890.71 591.62 1982 1 5 
890.73 591.64 1982 1 5 
890.75 591.66 1982 1 5 
890.80 591.70 1982 1 5 
890.86 591.74 1982 1 5 
890.89 591.77 1982 1 5 
890.93 591.88 1982 1 5 
890.95 591.90 1982 1 5 
890.97 591.95 1982 1 5 
891.15 591.98 1982 1 5 
891.20 592.01 1982 1 5 
891.24 592.04 1982 1 5 
891.54 592.08 1982 1 5 
891.60 592.08 1982 1 5 
891.73 592.09 1982 1 5 
891.73 592.22 1982 1 5 
891.73 592.26 1982 1 5 
891.90 592.32 1982 1 5 
891.91 592.39 1982 1 5 
892.04 592.39 1982 1 5 
892.11 592.54 1982 1 5 
892.12 592.58 1982 1 5 
892.15 592.59 1982 1 5 
892.16 592.64 1982 1 5 
892.18 592.65 1982 1 5 
892.25 592.66 1982 1 5 
892.26 592.77 1982 1 5 
892.30 592.81 1982 1 5 
892.31 592.89 1983 1 5 
892.40 593.10 1983 1 5 
892.44 593.11 1983 1 5 
892.46 593.12 1983 1 5 
892.47 593.16 1983 1 5 
892.49 593.16 1983 1 5 
892.56 593.24 1983 1 5 
892.63 593.31 1983 1 5 
892.70 593.36 1983 1 5 
892.75 593.38 1983 1 5 
892.91 593.46 1983 1 5 
892.93 593.48 1983 1 5 
892.95 593.56 1983 1 5 
892.96 593.57 1983 1 5 
892.98 593.59 1983 1 5 
893.00 593.62 1983 1 5 
893.19 593.65 1983 1 5 
893.20 593.66 1983 1 5 
893.24 593.68 1983 1 5 
893.32 593.78 1983 1 5 
893.34 593.81 1983 1 5 
893.36 593.84 1983 1 5 
893.38 593.93 1983 1 5 
893.46 593.99 1983 1 5 
893.53 594.07 1983 1 5 
893.56 594.10 1983 1 5 
893.60 594.14 1983 1 5 
893.65 594.14 1983 1 5 
893.69 594.19 1983 1 5 
893.70 594.24 1983 1 5 
893.81 594.29 1983 1 5 
893.81 594.32 1983 1 5 
893.87 594.38 1983 1 5 
893.87 594.38 1983 1 5 
893.88 594.46 1983 1 5 
893.99 594.55 1983 1 5 
893.99 594.55 1983 1 5 
894.10 594.55 1983 1 5 
894.12 594.59 1983 1 5 
894.21 594.60 1983 1 5 
894.28 594.62 1983 1 5 
894.29 594.64 1983 1 5 
894.31 594.64 1983 1 5 
894.33 594.65 1983 1 5 
894.33 594.66 1983 1 5 
894.35 594.66 1983 1 5 
894.35 594.69 1983 1 5 
894.41 594.74 1983 1 5 
894.42 594.78 1983 1 5 
894.49 594.83 1983 1 5 
894.51 594.85 1983 1 5 
894.51 594.90 1983 1 5 
894.56 594.91 1983 1 5 
894.60 594.95 1983 1 5 
894.61 595.00 1983 1 5 
894.62 595.14 1983 1 5 
894.69 595.21 1983 1 5 
894.75 595.21 1983 1 5 
894.76 595.23 1983 1 5 
894.80 595.23 1983 1 5 
894.82 595.25 1983 1 5 
894.85 595.32 1983 1 5 
894.88 595.36 1983 1 5 
894.91 595.46 1983 1 5 
894.92 595.52 1983 1 5 
895.03 595.53 1983 1 5 
895.18 595.56 1983 1 5 
895.21 595.60 1983 1 5 
895.27 595.62 1983 1 5 
895.31 595.68 1983 1 5 
895.31 595.69 1983 1 5 
895.32 595.72 1983 1 5 
895.40 595.89 1983 1 5 
895.42 595.99 1983 1 5 
895.44 596.01 1983 1 5 
895.46 596.01 1983 1 5 
895.53 596.02 1983 1 5 
895.54 596.05 1983 1 5 
895.54 596.08 1983 1 5 
895.59 596.10 1983 1 5 
895.61 596.16 1983 1 5 
895.62 596.24 1983 1 5 
895.70 596.28 1983 1 5 
895.71 596.34 1983 1 6 
895.76 596.34 1983 1 6 
895.78 596.37 1983 1 6 
895.83 596.46 1983 1 6 
895.91 596.49 1983 1 6 
895.93 596.53 1983 1 6 
895.96 596.56 1983 1 6 
896.00 596.58 1983 1 6 
896.01 596.58 1983 1 6 
896.04 596.59 1983 1 6 
896.21 596.64 1983 1 6 
896.21 596.64 1983 1 6 
896.21 596.64 1983 1 6 
896.28 596.66 1983 1 6 
896.37 596.75 1983 1 6 
896.39 596.76 1983 1 6 
896.40 596.76 1983 1 6 
896.45 596.81 1983 1 6 
896.45 596.85 1983 1 6 
896.52 596.97 1983 1 6 
896.60 597.03 1983 1 6 
896.63 597.11 1983 1 6 
896.63 597.18 1983 1 6 
896.74 597.21 1983 1 6 
896.76 597.21 1983 1 6 
896.77 597.23 1983 1 6 
896.79 597.23 1983 1 6 
896.82 597.26 1983 1 6 
896.84 597.39 1983 1 6 
896.85 597.39 1983 1 6 
896.95 597.40 1983 1 6 
896.96 597.43 1983 1 6 
896.97 597.46 1983 1 6 
897.03 597.55 1983 1 6 
897.05 597.59 1983 1 6 
897.06 597.62 1983 1 6 
897.10 597.62 1983 1 6 
897.13 597.66 1983 1 6 
897.13 597.71 1983 1 6 
897.17 597.77 1983 1 6 
897.25 597.82 1983 1 6 
897.27 597.84 1983 1 6 
897.27 597.86 1983 1 6 
897.46 597.87 1983 1 6 
897.52 597.98 1983 1 6 
897.54 598.07 1983 1 6 
897.58 598.18 1983 1 6 
897.58 598.26 1983 1 6 
897.59 598.26 1983 1 6 
897.59 598.28 1983 1 6 
897.73 598.37 1983 1 6 
897.79 598.46 1983 1 6 
897.85 598.50 1983 1 6 
897.88 598.55 1983 1 6 
897.90 598.62 1983 1 6 
897.93 598.63 1983 1 6 
898.06 598.69 1983 1 6 
898.06 598.73 1983 1 6 
898.07 598.76 1983 1 6 
898.13 598.77 1983 1 6 
898.19 598.84 1983 1 6 
898.24 598.86 1983 1 6 
898.24 598.94 1983 1 6 
898.26 599.30 1983 1 6 
898.27 599.31 1983 1 6 
898.27 599.32 1983 1 6 
898.31 599.41 1983 1 6 
898.33 599.51 1983 1 6 
898.34 599.54 1983 1 6 
898.39 599.56 1983 1 6 
898.41 599.56 1983 1 6 
898.41 599.58 1983 1 6 
898.43 599.58 1983 1 6 
898.43 599.60 1983 1 6 
898.44 599.66 1983 1 6 
898.55 599.68 1983 1 6 
898.57 599.68 1983 1 6 
898.61 599.76 1983 1 6 
898.65 599.81 1983 1 6 
898.69 599.86 1983 1 6 
898.82 599.86 1983 1 6 
898.89 599.93 1983 1 6 
898.90 599.94 1983 1 6 
898.97 599.98 1983 1 6 
898.99 600.11 1983 1 6 
899.01 600.18 1983 1 6 
899.12 600.21 1983 1 6 
899.14 600.37 1983 1 6 
899.15 600.39 1983 1 6 
899.16 600.39 1983 1 6 
899.25 600.47 1983 1 6 
899.29 600.50 1983 1 6 
899.29 600.59 1983 1 6 
899.31 600.62 1983 1 6 
899.34 600.68 1983 1 6 
899.35 600.75 1983 1 6 
899.36 600.77 1983 1 6 
899.36 600.86 1983 1 6 
899.41 600.86 1983 1 6 
899.42 600.87 1983 1 6 
899.44 600.90 1983 1 6 
899.44 600.94 1983 1 6 
899.47 601.02 1983 1 6 
899.48 601.19 1983 1 6 
899.49 601.19 1983 1 6 
899.51 601.21 1983 1 6 
899.54 601.26 1983 1 6 
899.54 601.26 1983 1 6 
899.55 601.27 1983 1 6 
899.57 601.29 1983 1 6 
899.59 601.31 1983 1 6 
899.63 601.33 1983 1 6 
899.69 601.37 1983 1 6 
899.69 601.40 1983 1 6 
899.70 601.45 1983 1 6 
899.70 601.53 1983 1 6 
899.81 601.54 1983 1 6 
899.84 601.56 1983 1 6 
899.88 601.61 1983 1 6 
899.94 601.61 1983 1 6 
899.95 601.63 1983 1 6 
900.00 601.68 1983 1 6 
900.08 601.69 1983 1 6 
900.09 601.79 1983 1 6 
900.10 601.83 1983 1 6 
900.29 601.86 1983 1 6 
900.41 601.86 1983 1 6 
900.45 601.87 1983 1 6 
900.46 601.90 1983 1 6 
900.47 601.92 1983 1 6 
900.52 602.00 1983 1 6 
900.56 602.04 1983 1 6 
900.62 602.06 1983 1 6 
900.62 602.07 1983 1 6 
900.69 602.15 1983 1 6 
900.73 602.22 1983 1 6 
900.82 602.27 1983 1 6 
900.82 602.31 1983 1 6 
900.83 602.33 1983 1 6 
900.85 602.37 1983 1 6 
900.86 602.38 1983 1 6 
901.00 602.50 1983 1 6 
901.01 602.72 1983 1 6 
901.06 602.72 1983 1 6 
901.06 602.73 1983 1 6 
901.14 602.74 1983 1 6 
901.17 602.75 1983 1 6 
901.24 602.75 1983 1 6 
901.26 602.76 1983 1 6 
901.32 602.77 1983 1 6 
901.33 602.79 1983 1 6 
901.35 602.90 1983 1 6 
901.37 602.98 1983 1 6 
901.42 603.04 1983 1 6 
901.46 603.05 1983 1 6 
901.46 603.08 1983 1 6 
901.47 603.11 1983 1 6 
901.48 603.12 1983 1 6 
901.50 603.15 1983 1 6 
901.53 603.16 1983 1 6 
901.53 603.17 1983 1 6 
901.56 603.19 1983 1 6 
901.57 603.22 1983 1 6 
901.64 603.23 1983 1 6 
901.64 603.25 1983 1 6 
901.67 603.25 1983 1 6 
901.72 603.31 1983 1 6 
901.86 603.37 1983 1 6 
901.97 603.47 1983 1 6 
902.01 603.48 1983 1 6 
902.09 603.51 1983 1 6 
902.13 603.57 1983 1 6 
902.16 603.66 1983 1 6 
902.16 603.82 1983 1 6 
902.18 603.82 1983 1 6 
902.19 603.88 1983 1 6 
902.24 603.94 1983 1 6 
902.24 603.96 1983 1 6 
902.29 604.02 1983 1 6 
902.30 604.04 1983 1 6 
902.31 604.06 1983 1 6 
902.40 604.11 1983 1 6 
902.46 604.11 1983 1 6 
902.49 604.15 1983 1 6 
902.50 604.24 1983 1 6 
902.53 604.26 1983 1 6 
902.58 604.29 1983 1 6 
902.59 604.29 1983 1 6 
902.62 604.33 1983 1 6 
902.62 604.41 1983 1 6 
902.73 604.47 1983 1 6 
902.77 604.52 1983 1 6 
902.78 604.53 1983 1 6 
902.81 604.70 1983 1 6 
902.85 604.72 1983 1 6 
902.88 604.74 1983 1 6 
902.89 604.74 1983 1 6 
902.89 604.80 1983 1 6 
902.90 604.81 1983 1 6 
902.93 604.90 1983 1 6 
902.98 604.90 1983 1 6 
903.02 604.92 1983 1 6 
903.07 604.92 1983 1 6 
903.15 604.94 1983 1 6 
903.17 604.94 1983 1 6 
903.26 605.01 1983 1 6 
903.27 605.03 1983 1 6 
903.39 605.07 1983 1 6 
903.39 605.13 1983 1 6 
903.43 605.14 1983 1 6 
903.46 605.24 1983 1 6 
903.53 605.25 1983 1 6 
903.56 605.38 1983 1 6 
903.58 605.43 1983 1 6 
903.60 605.45 1983 1 6 
903.61 605.53 1983 1 6 
903.63 605.80 1983 1 6 
903.65 605.81 1983 1 6 
903.66 605.93 1983 1 6 
903.80 606.02 1983 1 6 
903.90 606.03 1983 1 6 
903.90 606.06 1983 1 6 
904.01 606.11 1983 1 6 
904.02 606.12 1983 1 6 
904.04 606.18 1983 1 6 
904.14 606.26 1983 1 6 
904.26 606.31 1983 1 6 
904.27 606.36 1983 1 6 
904.28 606.37 1983 1 6 
904.32 606.40 1983 1 6 
904.46 606.40 1983 1 6 
904.57 606.41 1983 1 6 
904.59 606.44 1983 1 6 
904.60 606.45 1983 1 6 
904.66 606.52 1983 1 6 
904.71 606.52 1983 1 6 
904.72 606.53 1983 1 6 
904.73 606.54 1983 1 6 
904.76 606.63 1983 1 6 
904.78 606.65 1983 1 6 
904.84 606.75 1983 1 6 
904.90 606.75 1983 1 6 
904.98 606.77 1983 1 6 
905.06 606.79 1983 1 6 
905.07 606.80 1983 1 6 
905.07 606.84 1983 1 6 
905.16 606.97 1983 1 6 
905.16 607.14 1983 1 6 
905.19 607.16 1983 1 6 
905.23 607.25 1983 1 6 
905.25 607.29 1983 1 6 
905.27 607.34 1983 1 6 
905.28 607.35 1983 1 6 
905.29 607.38 1983 1 6 
905.31 607.43 1983 1 6 
905.33 607.48 1983 1 6 
